Text,Polarity
আমাদের অবশ্যই ভ্যাকসিনগুলিতে ন্যায্য এবং ন্যায়সঙ্গত অ্যাক্সেস নিশ্চিত করতে হবে এবং নিশ্চিত করতে হবে যে প্রতিটি দেশ সেগুলি গ্রহণ করে এবং সবচেয়ে দুর্বল থেকে শুরু করে তাদের জনগণকে রক্ষা করবে।,1
আমি ২০ জুলাই রেজিষ্টেশন করেছি।এখন‌ কোন এসএমএস পাইনি।,0
বাংলাদেশে শতকরা ৮০ ভাগ মানুষকে টিকার আওতায় আনতে পরিকল্পনা নিয়েছে সরকার।,1
টীকা দেেয়া লাগে না ।,0
গণটিকাদান কর্মসূচিতে টিকা কতটা সুরক্ষাময় তা কিভাবে জানবো।,0
আমরা টিকা গ্রহণ করি তখন আমাদের শরীরে কোষে কিছু পরিবর্তন আসে।,1
"আপনি ভাবছেন টিকা না দিয়ে সুরক্ষিত আছেন। পরিসংখ্যান দেখলেই বুঝবেন, মৃত্যুহার তাদের মধ্যেই বেশি যারা টিকা গ্রহণ করেনি। সতর্ক হোন, টিকা গ্রহণ করুন।",1
করোনা টিিকার আবেদন করতে যেয়ে আরও পেরেশান হইছি তাই টিকাই দেইনাই।,0
টিকা নিয়েও মানুষকে আরো কিছুদিন সতর্ক থাকতেই হবে।তাই টিকার কোনো ভূমিকা নেই।,0
আমি বিশ্বাস করি ভ্যাকসিন নিলে আমি ভালো থাকবো। ,1
করোনা ভাইরাস প্রতিরোধে ভ্যাক্সিন এর বিকল্প নেই।,1
"Pfizer-এর ভ্যাকসিন সম্পূর্ণ FDA অনুমোদন পেয়েছে, যার মানে আরও ডেটা দেখায় যে সেই নির্দিষ্ট ভ্যাকসিনটি কতটা ভাল কাজ করে।",1
কোনো বড়ো ফার্মা কোম্পানি ব্যাপক হারে ভ্যাকসিন তৈরি ও বন্টনের দায়িত্ত্ব নেয়।,1
আমি আল্লাহর বান্দা। আমারে তিনিই বাঁচাবেন।,0
গ্রাম পর্যায়ে টিকা প্রদানে অনেক দুর্নীতি।,0
শীতে ভ্যাকসিন নিবে গরমের সময় মরবে,0
আমার বয়স প্রায় ৮০। টিকা দিয়েছি কোনো সমস্যা হচ্ছে না।,1
টিকা নিয়ে সবাই বিড়ম্বনায় আছে।,0
টিকা নিয়ে তো কতজনরেই অসুস্থ হয়ে পড়তে দেখলাম।,0
ভ্যাকসিন কার্ড ছাড়া কোথাও যাওয়া যাবে না। এই বিষয়টিতে আরো নজরদারি দেওয়া উচিত। ,1
"করোনা বলতে কিছু নাই, হুদাই বিজনেস এর ফন্দি।",0
হাসপাতালে ভর্তির বিরুদ্ধে ভ্যাকসিন কার্যকারিতা ছিল ৭৯%।,1
টীকা নেয়া হারাম।,0
টীকা  নেওয়া এবং না নেওয়া উভয় ব্যক্তির শরীরেই করোনা ঢুকলে উপসর্গগুলি একই। তাই ভ্যাকসিন না নেয়াই উত্তম।,0
টিকা নিয়ে সমাজে নানা ধরনের অপপ্রচার ও কৃতী তৈরি হয়েছিল যা সম্পূর্ণ অযৌক্তিক নয়। ,0
টিকা লাগবে ২৫ কোটি!,0
টিকা নিছি না বইলাই তো এখনো বাঁইচা আছি।,0
ভ্যাকসিন গ্রহণ করা থাকলে করোনার গভীরতা শরীরে সেভাবে বড় প্রভাব ফেলতে পারেনা।,1
মরলে মরব তাও ভেকসিন নিব না।,0
আমি অনেকদিন আগেই টিকা নিয়েছি।এটা অনেক জরুরী তাই নিয়েছি।,1
ভ্যাকসিন নিয়ে ও তো করোনা হয় তাহলে ভ্যাকসিন নিব কেন?,0
লাইনে দাড়াতে পারবো না ভাই অফিস আছে।,0
"ভ্যাকসিন নিলে মানুষের কেমন উপকার হবো, যদি আবার করোনাই হয়!",0
প্রথমে টিকা নিতে চাই নাই। পরে বুঝছি টিকা না নিলে করোনা থেকে রেহাই পাওয়ার উপায় নাই। ,1
"পৃথিবীতে এমন কোনো টিকা এখন পর্যন্ত আবিষ্কার হয়নি যেটা ১০০% কার্যকর। ছোটবেলায় হাম, নিউমোনিয়ার টিকা নেওয়ার পরেও কিন্তু অনেকে পরবর্তীতে আক্রান্ত হয়ে মারা যায়। আর করোনার দুই ডোজ টিকা মৃত্যু ঠেকাতে পারে ৯৮% অর্থাৎ কিছু মানুষ মারা যেতেই পারে যা খুবই রেয়ার কেস।",1
করোনাভাইরাসের ভ্যাকসিন নেওয়ার পর ‘রক্তে জমাট বাঁধা’সহ নানাবিধ সংশয় দেখা দিয়েছিল।এই আশঙ্কাগুলো সঠিক ছিল না।,1
"আমি ভ্যাকসিন নিয়েছি, আমার অনেক কষ্ট হয়েছে। ",0
সকলেই দ্রুত টিকা নিন।,1
"টিকা নিতে মানুষের গাদাগাদি, এটার কোন নিয়ম নাই?",0
দুইটা ডোজে দুই রকম টীকা দিলো নাকি বুঝতাসিনা।,0
দুই বছর পর পর টিকার কার্যকারিতা বাড়ানোর জন্য ‘বুস্টার শট’ নিতে হবে।,1
টিকা যে কতটা গুরুত্বপূর্ণ করোনা হওয়ার পর সেটা হাড়ে হাড়ে টের পেয়েছি। ,1
"ভ্যাক্সিনকে না নয়, করোনাকে করব জয়।",1
"দ্বিতীয় ডোজের ম্যাসেজ এখনো পাইলাম না।",0
বিভিন্ন দেশ টিকাদানে বাধ্যবাধকতা আরোপের দিকে এগোচ্ছে।,1
টিকা না নেয়াই ভালো।,0
অনলাইনে ঝামেলা ভয় পায় বলে প্রথমে টিকা নিতে চাইনি। অনলাইনে ঝামেলা ছাড়াই টিকা নিছি। ,1
আমার পরিবারের কেউ টিকা নেয়নি।,0
টিকাই ভরসা। টিকাই রক্ষা। ,1
"১৮ বছরের নিচে, অন্তঃসত্তা ও শিশুকে দুগ্ধ দানকারী মা এবং অিুস্থ ও হািপাতাশে ভর্তি হওয়া
ব্যক্তিকে আপাতত ভেক্সিন নেওয়া যাবে না।",0
ভ্যাক্সিন নেয়ার পরেও মানুষ আক্রান্ত হইতে পারে। তবে রিকাভার করার সম্ভাবনা তাদের বেশি থাকে। এই শিরোনাম দায়িত্বজ্ঞানহীন। তবে বাংলাদেশের সংবাদ মাধ্যমের কাছে সেটা কেউ আশাও করে না আর।,1
COVID-19 ভ্যাকসিনগুলি নিজেকে এবং অন্যদের রক্ষা করার সর্বোত্তম উপায় নয়।,0
ভ্যাকসিনগুলোর ক্লিনিকাল ট্রায়াল দেখায় যে এগুলো আপনাকে গুরুতর অসুস্থ হওয়া বা করোনা থেকে মৃত্যুবরণ করার ক্ষেত্রে কার্যকর।,1
ভ্যাকসিন দেওয়ার পর থিকা মনে কেন জানি আরও ভয় ঢুকে গেছে। ,0
"করোনাকে ভয় না পেয়ে সচেতন নাগরিক হিসেবে মাক্স ব্যবহার করুন, ভেক্সিন নিতে হবে না।",0
নিজেকে নিরাপদ তথা করোনা বিস্তার প্রতিরোধে টিকার কোনো বিকল্প নাই এ কথা ভুয়া।,0
ভ্যাকসিন নিলে শুধু আমাদের উপকার হবে এমন নয়,0
"কেউ যদি প্রথম ডোজ নিয়ে থাকে এবং তার যদি কিছু উপসর্গ দেখা না দেয়, তাহলে নির্দ্বিধায়-নির্ভয়ে দ্বিতীয় ডোজ নিতে হবে।",1
২ ডোজ নেওয়ার পরও আমার করোনা হয়েছে। আর আমার শরীর খুবই খারাপ ছিল। ,0
"সম্পূর্ণ বিনামূল্যে টিকা প্রদান করা হয়না, অনেক জায়গায় টাকা লাগে।",0
টিকা দেওয়ার আগে করোনারে অনেক ভয় পাইতাম। এখন টিকা দিছি আর ভয় করিনা।,1
ভেকসিন এ ঝামেলা আছে ভাই।,0
 ৫০ লাখ মানুষকে করোনা ভ্যাকসিন দেয়া হয়েছে প্রথমে। তাদের মধ্যে কয়জন সুস্থ আসে কেউ জানে?,0
আমি গত পরশু ভ্যাক্সিন নিয়েছি আমার সব ঠিক ঠাক আছে,1
মানব শরীরে টিকা পরীক্ষা-নিরীক্ষা করার পর কার্যকর।,1
সরকার শুধুমাত্র নিরাপদ এবং কার্যকরী ভ্যাকসিন অনুমোদন করে।,1
একটি ভ্যাকসিন জনসাধারণের কাছে প্রকাশের আগে চারটি ধাপ অতিক্রম করে।তাও কেনো ১০০ ভাগ সুরক্ষা দেয়না।,0
টিকার উপর শতভাগ আস্থা রাখা উচিত নয়।,0
আমিও টিকা নিয়ে ভয় পাই।,0
এখনও পর্যন্ত যেকটা ভ্যাকসিন phase-৩ ক্লিনিকাল ট্রায়ালে রয়েছে তার বেশিরভাগ-ই মানব দেহে উল্লেখযোগ্য ভাবে অ্যান্টিবডি তৈরি করতে সক্ষম হয়েছে।,1
ভ্যাকসিন সম্পর্কে মানুষের  ভুল ধারনাগুলোই ঠিক ভ্যাকসিন  নাওয়া উচিতি না।,0
সমস্ত ভ্যাকসিন নিরাপত্তা এবং কার্যকারিতা পরীক্ষা করার জন্য ক্লিনিকাল ট্রায়ালের মধ্য দিয়ে যায়।তাই টিকাতে ভেজাল থাকার কোনো সম্ভাবনা নেই। ,1
এই মুহূর্তে বিশ্বজুড়ে করোনাভাইরাসের প্রাদুর্ভাবের মুখে সর্বত্র করোনাপ্রতিরোধী ভ্যাকসিন সংগ্রহ নিয়ে কথা হচ্ছে।,1
ভ্যাকসিনের দুই ডোজ গ্রহণের পরে গ্রহীতাদের মাঝে তৈরি হচ্ছে শতভাগ অ্যান্টিবডি।,1
"খুবই ভালো উদ্যোগ 
 আশাকরি সবাই নিজ নিজ এলাকায় টিকা নিয়ে নিবেন।
 আল্লাহ আমাদের সবাইকে এই মহামারী থেকে রক্ষা করুন ",1
অনেকের টিকা নেওয়ার পর রক্ত জমাট বেঁধে গিয়েছে। ,0
যেকোন টিকা আমাদের নিজেদের ও বাচ্চাদের জন্য অবশ্যই নিতে হবে।,1
টিকা দেওয়ার পরে বুকের দুধ খাওয়ানো বন্ধ করার পরামর্শ দেয় না WHO।,1
"টিকা নিব কি না সেটা তো আমার ইচ্ছা, আপনারা বলতে হবে না?",0
করোনা যেন না হয় সে জন্য ভ্যাকসিন নিয়েছি।,1
টিকা আমাদের ১০০% সুরক্ষা দিতে না পারলেও ৯০% তো দিতে পারে।,1
"যতক্ষণ না পৃথিবীর বেশির ভাগ মানুষের এই ভ্যাকসিন নেওয়ার সামর্থ্য হবে না, ততদিন এই মহামারী থাকবেই। ",1
এই টীকা কি বিশ্ব সাস্থ্য সংস্থা থেকে ব্যবহারে জন্য অনুমতি দেওয়া হয়েছে। আমার তো মনে হচ্ছে এই টীকা বিশ্ব সাস্থ্য সংস্থা থেকে ব্যবহারের জন্য এখন পযর্ন্ত অনুমতি দেওয়া হয় নাই,0
অনেকের দীর্ঘমেয়াদী চিকিৎসা চললে তাদের শরীরে ভ্যাকসিনের প্রতিক্রিয়াও অন্যরকম হতে পারে।,1
ভ্যাকসিন নিলেও করোনা হতে পারে। তাই ভ্যাকসিন ই একমাত্র সুরক্ষা নয়। ,0
প্রতিদিন বর্তমান সময় থেকে টিকা প্রদানের হার কয়েকগুণ বাড়ানো না হলে বেশিরভাগ মানুষকে দ্রুত টিকার আওতায় আনা সম্ভব হবে না।,1
টিকা দেওয়ার জন্য সবার ভূমিকা পালন করতে হবে।,1
টিকা দিতে গিয়ে না খেতে পেরে মারা যাচ্ছি,0
"টিকা দেওয়ার আগে, সময় এবং পরে, সমস্ত লোককে তাদের অঞ্চলে COVID-19 থেকে সুরক্ষার জন্য বর্তমান নির্দেশিকা অনুসরণ করা উচিত।",1
ভারত কেনো আমাদের পাওনা টিকা দিতেছেনা সে বিষয়ে ও জাতিসংঘের কাছে কেনো কোনো অভিযোগ করা হয়নি...সে বিষয়ে ও খেয়াল রাখতে হবে,0
যারা বাইরে কাজ করে তাদের ভ্যাকসিন দরকার আমরা বাসায় থাকি আমাদের তো ভ্যাকসিন লাগবে না।,0
ভ্যাকসিনগুলি তীব্রতার বিরুদ্ধে খুব ভাল কাজ করছে।,1
ভ্যাকসিন হল এমন একটি প্রযুক্তি যা মানবজাতি অতীতে প্রায়শই সংক্রামক রোগের মৃত্যুর সংখ্যা কমানোর জন্য নির্ভর করেছে। কিন্তু করোনা রোধ করতে টিকা ঠিকভাবে কাজ করতে পারছে না।,0
ভ্যাকসিন নেওয়া ব্যক্তিদের কিন্তু হাসপাতালে ভর্তির হারও কমে আসে।,1
টিকা নিয়ে অনেক দুর্নীতি হচ্ছে তাই টিকা দেই নি।,0
করোনা হওয়ার পরও শুধুমাত্র ভ্যাকসিন থাকার জন্য আমাদের কোনো ক্ষতি হয়নি। ,1
"রিকশাওয়ালা থেকে শুরু করে দেশের সব সাধারণ মানুষ যেন টিকা পায়, সরকারের কাছে এই একটাই আবেদন। ",1
আল্লাহর ওপর ভরসা করেই বেঁচে আছি।,0
বেশিরভাগ মানুষ টিকা নিয়েছে বলে এখন মৃতুহার কম।,1
ফাইজারের কার্যকারিতা সবথেকে কম।,0
তরুণদের মাঝে অ্যান্টিবডি তৈরি হওয়ার হার বেশি হলেও ষাট বছরের বেশি মানুষের তুলনামূলকভাবে কম।,1
আমি একদমই টিকা কে সমর্থন করি না। ,0
টিকা প্রদানের ক্ষেত্রে বাংলাদেশের অবস্থান এখন অনেক পিছনে। ,0
আমি ভ্যাকসিন নিছি কারণ সব জায়গায় ভ্যাকসিন কার্ড লাগবে।কার্ডের ঝামেলা যেনো না হয়। ,1
আমি মনে করি এই টিকাই তার মৃত্যুকে তরান্বিত করেছে।,0
টিকা নেওয়ার জন্য করোনা আমার খুব একটা বেশি ক্ষতি করতে পারে নাই।,1
দেশের বাইরে যাওয়ার জন্য টিকা বাধ্যতামূলক। ,1
নিজে ভেকসিন নিবেন না এবং অপরকে না বলুন,0
দ্রুত সময়ের মধ্যে বিভিন্ন দেশে টিকা সরবরাহ উৎপাদনের অনুমতি দিয়েও করোনার হার কমানো যাচ্ছে না। ,0
সম্পূর্ণ বিনামূল্যে টিকা প্রদান করা হয়।টাকা পয়সার কোন ব্যাপার নাই এইখানে। ,1
দেশে এখন  নকল টিকা তৈরি হয়।,0
নির্ভরযোগ্য এবং সরকারী উৎসের মাধ্যমে ভ্যাকসিন কার্যক্রম সম্পর্কে অবগত থাকা গুরুত্বপূর্ণ।,1
ভ্যাকসিন গ্রহনে তরুণ তরুণীদের মাঝে অ্যান্টিবডি তৈরি হওয়ার হার বেশি। ,1
আমার কলেজ থেকে এখনো টিকা দেওয়ার ব্যবস্থা করা হয়নি।,0
এখন পর্যন্ত কোন টিকাই বলেনি 100 ভাগ সুরক্ষা দিবে! সুতরাং এক দুই আক্রান্ত হওয়াটাই স্বাভাবিক! টিকা নিন,1
"ভেকসিন ছাড়া ও অনেক পথ আছে, ভেকসিন তো বিষাক্ত এটা না নেয়া ভালো।",0
আমি মনে করি টিকা নেওয়া জরুরী নয়।,0
পশ্চিমা দেশ গুলো দেখলেই বুঝা যায় করোনার টিকার ব্যর্থতা।,0
টীকা দিয়ে সব রোগ সারানো যায় না।,0
দুটি ভ্যাকসিন নেবার পর মানবদেহে এই ভাইরাসের সক্রিয়তা ভ্যাকসিন না নেওয়া মানুষের শরীরে ভাইরাসের সক্রিয়তা থেকে কিছুটা অন্যরকম হয়।,1
টিকা নিচ্ছে খুব কম মানুষ।,0
টিকা অপকার আছে বলেই দেশের এত বিশাল সংখ্যক মানুষের মাত্র অল্প সংখ্যক ভ্যাকসিন নিয়েছে।,0
অনেক মানুষই তো দেয় নাই তো কি হইসে।,0
আমাদের দেশের মানুষের টীকা লাগবে না।,0
আমি ভ্যাকসিন নিছি কারণ সব জায়গায় ভ্যাকসিন কার্ড লাগবে।,1
ভ্যাকসিন নিতে দেরি করবেন না। ,1
"টিকার সাথে আপোষ করে লাভ নেই, শেষ পর্যন্ত বাঁচার জন্য টিকা নিতে হইবো। ",1
টিকা দিবোনাা টিকা দিলে মারা যাবো,0
ভেকসিন কিছু করে না করোনা এখনও আছে।,0
আমরা সরকারি চাকরি করি এ জন্য লইতে হয় টিকা।,0
ইউনিসেফ শুধুমাত্র কোভিড-১৯ ভ্যাকসিন সংগ্রহ করবে এবং সরবরাহ করবে যা WHO-এর প্রতিষ্ঠিত নিরাপত্তা ও কার্যকারিতার মানদণ্ড পূরণ করে এবং যেগুলি প্রয়োজনীয় নিয়ন্ত্রক অনুমোদন পেয়েছে।,1
টিকা নেওয়া না নেওয়া সমান কথা।,0
সরকারের পক্ষ থেকে ইউনিয়নভিত্তিক টিকা প্রদানের যে পরিকল্পনা গ্রহণ করা হয়েছে সেখানে অনেক দুর্নীতি হচ্ছে। ,0
বৈশ্বিকভাবে আরো কিছু উৎস থেকে টীকা পাওয়ার চেষ্টায় আছে বাংলাদেশ। তবে এসব ভ্যাকসিন কতটা কার্যকর তা নিয়ে রয়েছে অনেক প্রশ্ন।,0
ভ্যাকসিন নেওয়ার পাশাপাশি আমাদের স্বাস্থ্য সুরক্ষামূলক পরামর্শ মেনে চলতে হবে।,1
এই টিকা তৈরিতে অন্য ভাইরাস ব্যবহার করা হয়েছে।,0
গন টিকা নেয়া থেকে বিরত থাকুন।,0
"নিম্নমানের টিকা এগুলা",0
আক্রান্ত অবস্থায় ভ্যাকসিন দিলে উপকারিতা পুরো মাত্রায় পাওয়া যাবে না।,1
নতুন ভ্যাকসিন ব্যক্তিদের রক্ষা করতে এবং মহামারীর বিস্তার কমাতে সহায়ক হতে পারে।,1
সরকার ভুয়া ভ্যাকসিন দিচ্ছে এসব ভ্যাকসিন নেয়া ঠিক না।,0
"টিকা নিলে যে কারো মৃত্যু হবে না এমন না।
যার হায়াত যতদিন ততদিন বাঁচবে।
হে রোগ হলে ঔষধও খেতে হবে সচেতনও থাকতে হবে",1
ভ্যাকসিনগুলি মৃত্যু এবং ধ্বংস কমাতে একটি অমূল্য হাতিয়ার হিসাবে প্রমাণিত হয়েছে যা করোনাভাইরাস তার প্রেক্ষিতে ছেড়ে যেতে পারে।,1
আমারে যেই টিকা দিছে সেটা খুবই ভালো টিকা। ,1
ভেক্সিন পার্শ্ব প্রতিক্রিয়া পরে অনেক বড় আকার ধারণ করে।,0
হালকা জ্বর আসছিল তবুও দুটি ডোজ নিয়েছি।,1
ভ্যাকসিন গ্রহণ করা থাকলে আক্রান্ত হওয়ার ঝুঁকিও কমে যায়।,1
আপনার ভ্যাক্সিন গ্রহনে সবাই নিরাপদ থাকবে।,1
আগস্ট 4. তারিখে ভ্যাকসিন রেজিস্ট্রেশন করছিলাম। এখনো পর্যন্ত মেসেজ আসে নাই,0
করোনাভাইরাসের মিউটেশন হলেও এর টিকা বেশির ভাগ ক্ষেত্রেই সুফল দেবে।,1
 টিকার সঙ্গে ‘রক্ত জমাট বাঁধাজনিত’ সমস্যার কোনো সম্পর্ক নেই।,1
টিকা এখন সমাজ কে নিরাপদ রাখতে কার্যকরী না।,0
দেশের বাইরে যেতে হলে এখন সবার আগে টিকা নিতে হবে এসব মিথ্যে,0
"কোভিড এর টীকা লাগবে না, আল্লাহ্‌ ভরসা এমনিতেই কমবে যদি হয়।",0
ভ্যাকসিন নিতে কোনো কষ্ট হয় নাই। ,1
ভ্যাকসিন ব্যবহারে ঝুঁকির চেয়ে উপকার বেশি।,1
"আমি স্কুল থেকে টিকা দিয়েছি,অনলাইনের কোন ঝামেলা পোহাতে হয়নি।",1
ফাইজার এবং মডার্না ভ্যাকসিনগুলিকে নিরাপদ এবং কার্যকরী হিসাবে দৃঢ়ভাবে সুপারিশ করা হয়।,1
আমাদের দেশেও একদিন টিকা তৈরি করা হবে। ,1
"এক মাস হলো খবর হলো না, আমরা কবে টিকা পাবো আল্লাহই ভালো জানেন",0
প্রথম ডোজের ভেক্সিন বিশেষ প্রয়োজন ছাড়া পাওয়া যাবে না৷,0
আমার বাসার আব্বু-আম্মু সবাই টিকা নিয়েছে। আমিও টিকা নিয়েছি।,1
ভ্যাকসিন নিতে দেরি করলে আপনারই লস অইব। ,1
টিকা নিলে নাকি মানুষ মইরা যায়না। এসব গুজবে কান দিবেন না।,1
ভ্যাকসিন নিয়ে সুস্থ থাকার ইচ্ছে থাকলেও অসুস্থ হয়ে পড়তে হয়।,0
ভ্যাকসিনগুলো চালু হওয়ার আগে এবং তার পরেও ভ্যাকসিনের সুরক্ষা পর্যালোচনা করে এমন বেশ কয়েকটি স্বতন্ত্র প্রযুক্তি সংস্থাকে বৈশ্বিকভাবে বিশ্ব স্বাস্থ্য সংস্থা সমন্বয় করে।,1
আমাদের সতর্ক থাকতে হবে আমাদের ভ্যাকসিন প্রয়োজনে কোনরকম খারাপ টিকা দেওয়া হচ্ছে কিনা।,0
ভেক্সিন ছাড়া কি বাঁচন যাইবো না নাকি।,0
মানব জীবনে টিকার গুরুত্ব অপরিহার্য। ,1
বিশ্বের প্রতিটি দেশের জন্য ভ্যাকসিনটির অবাধ ও ন্যায়সঙ্গত প্রাপ্যতা নিশ্চিত হচ্ছে না।,0
দেশের অন্তত ৮০ শতাংশ মানুষকে বিনামূল্যে এই টিকা দেওয়া হবে৷,1
ভাই আমি টিকা দি নাই আমি টিকা দিতে চাই,1
আমার ২য় ডোজ দেওয়ার সময় হলেও আমি নিবো না। ,0
শুনেছি অ্যাস্ট্রাজেনেকার ভ্যাকসিন সম্পূর্ণ ভুয়া।,0
সরকারিভাবে যে টিকা দেওয়া হচ্ছে সেই টিকাতো আর মানুষের ক্ষতি করতে পারে না।,1
"ক্রমবর্ধমান সংখ্যক টিকা এখন শিশুদের ব্যবহারের জন্য অনুমোদিত হচ্ছে, তাই আপনার স্থানীয় এবং জাতীয় স্বাস্থ্য কর্তৃপক্ষের নির্দেশিকা সম্পর্কে অবগত থাকা গুরুত্বপূর্ণ।",1
করোনা ভ্যাকসিন অনুমোদনের পর প্রয়োগ হচ্ছে।,1
টিকা কেন্দ্রগুলোতে ব্যাপক ভীড়ই বলে দিচ্ছে সবাই এখন টিকা নিতে আগ্রহী।,1
আসছে কোভ্যাক্স দিচ্ছে সিনোফার্ম,0
টিকাই একমাত্র পন্থা যেটা মহামারি মোকাবিলার বড় অস্ত্র হতে পারে।,1
ভ্যাকসিন নিয়ে করোনা কে জয় করা যায় না। ,0
"প্রথম ডোজ নিয়েছি আর নিব না, এটা আমার শরীর এ সমস্যা করে।",0
"প্রথম ডোজের এসএমএস পেলাম না, আমরা কি দেশের নাগরিক, না রহিঙ্গা বুঝতে পারছিনা। আবার শুনছি বুষ্টার ডোজ দিচ্ছে, বিষয়টা মাননিয় প্রধানমন্ত্রির নজরে আশা দরকার।",0
আমার আব্বা আম্মা দুইজনেরই করোনা হইছিলো। আব্বা টিকা নেওয়া ছিলো। আম্মায় নেয় নাই। তাই বলি টীকা কাজ করেই না।,0
মডার্নার ভ্যাকসিন একজন ব্যক্তির করোনা হওয়ার ঝুঁকি ৯৪% কমিয়ে দিয়েছে।,1
জর হয়েছিল এখন নাই আমার টিকা প্রয়োজন নেই।,0
"মহামারি আটকাতে ভেকসিন নয়, সচেতনতা লাগে।",0
অনেক দেশে টিকা সরবরাহ ও উৎপাদনের অনুমতি দিয়েছে। যা দ্রুত কার্যকর হচ্ছে।  ,1
দুই ডোজ ভ্যাকসিন নেয়ার পর করোনার হাত থেকে ৯৫ শতাংশ বাঁচা যাবে বলে প্রস্তুতকারকরা দাবি করছেন। তারপরও ভ্যাকসিন নিয়ে অনেকেই করোনাতে আক্রান্ত হয়েছে।,0
"ভেকসিন নিলেে মানুষ বাঁচে না, উলটো মারা যায়।",0
আমার বয়স ৫০বছর ঢকায় থাকি।গত৮/৭/২১তারিখে নিবন্ধন করেছি এখন টিকা কখন দিবে জানতে পারলে উপকার হতো,0
"COVID-19 ভ্যাকসিনের জন্য, এফডিএ ভ্যাকসিন ডেভেলপারদের জন্য উচ্চ নিরাপত্তা মান নির্ধারণ করলেও লাভ হবেনা।",0
অক্সফোর্ড এর টিকা ভালো কাজ করে না সাইড এফেক্ট বেশী।,0
গুরুতর পার্শ্বপ্রতিক্রিয়া যা দীর্ঘমেয়াদী স্বাস্থ্য সমস্যার কারণ হতে পারে যে কোনো টিকাদানের পরে অত্যন্ত অস্বাভাবিক।,1
ভ‌্যাক‌সিন নেয়া থাক‌লে পরবর্তীতে করোনায় আক্রান্ত হলেও মারাত্মকভা‌বে আক্রান্ত হওয়া হতে রক্ষা করবে।,1
আমার কোনো প্বার্শপ্রতিক্রিয়া হয়নি। সম্পূর্ণ সুস্থ আছি।,1
ভ্যাকসিনগুলি মৃত্যু এড়াতে এবং দেশের অর্থনীতিকে স্বাভাবিক অবস্থায় ফিরিয়ে আনতে সাহায্য করার জন্য বিশাল প্রভাব ফেলেছে।,1
করোনা সম্পূর্ণ রুপে যাবে না সারা জীবন থাকবে।,0
যারা কোভিড এর টীকা নিয়ে সমালোচনা করছে তা ভিত্তিহীন নয়।,0
মানুষের বেঁচে থাকার এখন প্রথম ও শেষ শর্তই হচ্ছে কোভিড ভ্যাকসিন। ,1
আমাদের দেশে টিকা দেওয়া এখনও অনেক কঠিন।,0
টিকার উপর আস্থা নাই রে ভাই।,0
ভ্যাকসিন বিভিন্ন উপায়ে সুরক্ষা দেওয়ার জন্য কাজ করে না।,0
টিকা নিয়া মানুষ ভয় পায়।,0
টিকা দেওয়ার পরে কোভিড-১৯ সংক্রমিত অনেকেই জানাচ্ছেন তাদের সাধারণ ঠান্ডা লাগার মতো অনুভূতি হয়েছে।,1
"বাংলাদেশে টিকা দিয়ে কি করবেন
টিকার ডোজ গুলো গোডাউনে রেখে পরে পাচার করবে অন্য রাষ্টে মনে রাখা দরকার এটা বাংলাদেশ ভাই",0
"যারা ঠান্ডাজনিত সমস্যায় চিকিৎসাধীন, তাদের জন্য বুস্টার ডোজ ৩০ বছর থেকে করার অনুরোধ থাকছে। এর পাশাপাশি ৫-১১ বছরের শিশুদের করোনা প্রতিরোধী টিকার সরকারি নির্দেশনা থাকলেও রেজিষ্ট্রেশন করা হচ্ছে না। এটিও দ্রুতই করার দাবি জানাই।",1
ভ্যাকসিন তো কাজই করে না।,0
টিকা নিলে মেয়েদের অনেক সমস্যা হয়।,0
করোনাভাইরাস (COVID-19) ভ্যাকসিন নিরাপদ এবং কার্যকর।  তারা আমাদের COVID-19 এর বিরুদ্ধে সর্বোত্তম সুরক্ষা দেয়।,1
যেকোন ভ্যাকসিনের মতো করোনার ভ্যাকসিন পাওয়ার পর আপনার কিছু সাময়িক পার্শ্বপ্রতিক্রিয়া হতে পারে।,1
টিকা না নিলে মরনের জন্য তৈরি থাকতে হবে।,1
আমি অনেক আগেই টিকা নিয়েছি যারা এখনো নেয় নেয় তাদের নিতে বলি। ,1
কোভিড এর টীকা টিকা মেয়েদের বন্ধ্যা করে দেয়।,0
টীকা  না নিয়ে শুধু স্বাস্থ্যবিধি পালন করলেই হবে।,0
আমি স্কুল থেকে টিকা দিয়েছি।,1
mRNA ভ্যাকসিনগুলি আমাদের শরীরকে জেনেটিক কোড দেয় যা আমাদের ইমিউন সিস্টেমকে অ্যান্টিজেন তৈরি করতে দেয়।,1
আপনি WHO-এর ওয়েবসাইটে ভ্যাকসিন সম্পর্কে আরও জানতে পারেন।,1
আপনার নিকটস্ত কেন্দ্র থেকে ভ্যাক্সিন নিন।,1
চিনের ভ্যাকসিন সবচেয়ে ভালো। কারন তারাই রোগ তৈরি করেছে।,0
"আমি খবরে দেখেছি, তাই ভেক্সিন নিতে এসেছিলাম। এখন ওরা বলছে টিকা দেবে না।",0
"প্রস্তাবিত সময়কালের মধ্যে আপনি আপনার টিকার দ্বিতীয় ডোজটি নিতে না পারলে, তারপরে যত তাড়াতাড়ি সম্ভব সেটি নিয়ে নিন।",1
বর্তমানে সুস্থভাবে বাঁচার একমাত্র উপায় টিকা নেওয়া না।,0
টিকা ছাড়াও করোনা  হয়না অনেক মানুষের। ,0
